Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
966401;4/1/2018; Purchase;" Monitor Type 3; Samsung";23;90;2070;C;12
966402;4/1/2018; Purchase;" Headphones Type 4; Samsung";22;59;1298;B;12
966403;4/1/2018; Purchase;" Keyboard Type 4; Huawei";10;242;2420;C;12
966404;4/1/2018; Purchase;" Hard Drive Type 5; Dell";9;18;162;C;12
966405;4/1/2018; Purchase;" Desktop Type 9; Huawei";19;232;4408;C;12
966406;4/1/2018; Purchase;" Tablet Type 5; Samsung";11;304;3344;C;12
966407;4/1/2018; Purchase;" Microphone Type 1; Huawei";7;584;4088;C;12
966408;4/1/2018; Purchase;" Desktop Type 10; Dell";17;102;1734;C;12
966409;4/1/2018; Purchase;" Keyboard Type 1; HP";23;33;759;C;12
966410;4/1/2018; Purchase;" Desktop Type 12; Dell";21;90;1890;B;12
966411;4/1/2018; Purchase;" Phone Type 3; Huawei";4;1099;4396;A;12
966412;4/1/2018; Purchase;" Tablet Type 6; Samsung";12;223;2676;C;12
966413;4/1/2018; Purchase;" Desktop Type 2; Dell";4;22;88;A;12
966414;4/1/2018; Purchase;" Laptop Type 1; Huawei";20;609;12180;C;12
966415;4/1/2018; Purchase;" Hard Drive Type 2; Huawei";4;26;104;C;12
966416;4/1/2018; Purchase;" Smart Watch Type 2; Dell";23;461;10603;C;12
966417;4/1/2018; Purchase;" Memory Type 1; Huawei";17;47;799;C;12
966418;4/1/2018; Purchase;" Memory Type 4; Dell";1;46;46;C;12
966419;4/1/2018; Purchase;" Smart Watch Type 3; HP";12;35;420;C;12
966420;4/1/2018; Purchase;" Desktop Type 7; Dell";12;307;3684;C;12
966421;4/1/2018; Purchase;" Desktop Type 11; Samsung";17;1485;25245;C;12
966422;4/1/2018; Purchase;" Phone Type 5; Dell";21;81;1701;C;12
966423;4/1/2018; Purchase;" Desktop Type 8; Huawei";8;81;648;C;12
966424;4/1/2018; Purchase;" Monitor Type 4; Huawei";7;432;3024;C;12
966425;4/1/2018; Purchase;" Memory Type 3; Samsung";17;406;6902;C;12
966426;4/1/2018; Purchase;" Headphones Type 2; HP";19;32;608;C;12
966427;4/1/2018; Purchase;" Speakers Type 4; Samsung";24;80;1920;C;12
966428;4/1/2018; Purchase;" Hard Drive Type 2; HP";22;8;176;C;12
966429;4/1/2018; Purchase;" Phone Type 10; Samsung";24;54;1296;A;12
966430;4/1/2018; Purchase;" Charger Type 1; Huawei";17;68;1156;B;12
966431;4/1/2018; Purchase;" Monitor Type 3; Samsung";14;18;252;A;12
966432;4/1/2018; Purchase;" Laptop Type 1; HP";21;266;5586;C;12
966433;4/1/2018; Purchase;" Hard Drive Type 5; Huawei";14;437;6118;C;12
966434;4/1/2018; Purchase;" Microphone Type 1; Samsung";9;1026;9234;C;12
966435;4/1/2018; Purchase;" Hard Drive Type 4; Samsung";24;39;936;C;12
966436;4/1/2018; Purchase;" Monitor Type 1; Samsung";16;509;8144;C;12
966437;4/1/2018; Purchase;" Hard Drive Type 3; HP";19;194;3686;C;12
966438;4/1/2018; Purchase;" Headphones Type 6; Huawei";9;300;2700;C;12
966439;4/1/2018; Purchase;" Desktop Type 3; Huawei";23;10;230;C;12
966440;4/1/2018; Purchase;" Tablet Type 3; HP";4;16;64;C;12
966441;4/1/2018; Purchase;" Phone Type 6; Samsung";6;132;792;A;12
966442;4/1/2018; Purchase;" Headphones Type 2; HP";20;49;980;C;12
966443;4/1/2018; Purchase;" Mouse Type 1; Huawei";18;170;3060;B;12
966444;4/1/2018; Purchase;" Speakers Type 4; Huawei";17;21;357;B;12
966445;4/1/2018; Purchase;" Mouse Type 2; Dell";21;50;1050;B;12
966446;4/1/2018; Purchase;" Laptop Type 4; Huawei";22;211;4642;C;12
966447;4/1/2018; Purchase;" Mouse Type 2; Dell";24;391;9384;C;12
966448;4/1/2018; Purchase;" Phone Type 7; Dell";13;266;3458;C;12
966449;4/1/2018; Purchase;" Memory Type 2; Huawei";21;10;210;A;12
966450;4/1/2018; Purchase;" Hard Drive Type 8; HP";13;81;1053;C;12
966451;4/1/2018; Purchase;" Speakers Type 7; Huawei";16;20;320;B;12
966452;4/1/2018; Purchase;" Tablet Type 5; Huawei";21;347;7287;C;12
966453;4/1/2018; Purchase;" Laptop Type 3; Samsung";2;65;130;C;12
966454;4/1/2018; Purchase;" Phone Type 11; Samsung";16;425;6800;A;12
966455;4/1/2018; Purchase;" Speakers Type 6; Huawei";5;257;1285;C;12
966456;4/1/2018; Purchase;" Desktop Type 1; Samsung";4;135;540;C;12
966457;4/1/2018; Purchase;" Desktop Type 4; Huawei";19;16;304;B;12
966458;4/1/2018; Purchase;" Desktop Type 7; HP";12;16;192;A;12
966459;4/1/2018; Purchase;" Tablet Type 5; Dell";8;187;1496;A;12
966460;4/1/2018; Purchase;" Speakers Type 7; HP";5;33;165;B;12
966461;4/1/2018; Purchase;" Tablet Type 5; Samsung";1;339;339;C;12
966462;4/1/2018; Purchase;" Mouse Type 3; Samsung";1;34;34;B;12
966463;4/1/2018; Purchase;" Desktop Type 11; Huawei";23;32;736;A;12
966464;4/1/2018; Purchase;" Speakers Type 4; Samsung";15;120;1800;C;12
966465;4/1/2018; Purchase;" Mouse Type 3; Huawei";6;322;1932;C;12
966466;4/1/2018; Purchase;" Mouse Type 3; HP";15;12;180;B;12
966467;4/1/2018; Purchase;" Phone Type 6; Samsung";1;355;355;C;12
966468;4/1/2018; Purchase;" Laptop Type 2; HP";2;136;272;C;12
966469;4/1/2018; Purchase;" Speakers Type 5; HP";18;331;5958;C;12
966470;4/1/2018; Purchase;" Phone Type 2; Samsung";5;81;405;C;12
966471;4/1/2018; Purchase;" Tablet Type 4; HP";19;65;1235;B;12
966472;4/1/2018; Purchase;" Phone Type 2; Huawei";14;76;1064;B;12
966473;4/1/2018; Purchase;" Laptop Type 2; Dell";13;51;663;C;12
966474;4/1/2018; Purchase;" Phone Type 10; Samsung";10;58;580;A;12
966475;4/1/2018; Purchase;" Tablet Type 3; HP";22;17;374;B;12
966476;4/1/2018; Purchase;" Monitor Type 2; Samsung";13;307;3991;C;12
966477;4/1/2018; Purchase;" Phone Type 12; Samsung";12;151;1812;C;12
966478;4/1/2018; Purchase;" Laptop Type 3; Samsung";12;266;3192;C;12
966479;4/1/2018; Purchase;" Hard Drive Type 2; Samsung";1;316;316;C;12
966480;4/1/2018; Purchase;" Desktop Type 6; Samsung";4;7;28;C;12
966481;4/1/2018; Purchase;" Mouse Type 1; Samsung";8;493;3944;A;12
966482;4/1/2018; Purchase;" Desktop Type 11; Samsung";16;4;64;C;12
966483;4/1/2018; Purchase;" Keyboard Type 4; Dell";6;138;828;C;12
966484;4/1/2018; Purchase;" Phone Type 2; Samsung";22;170;3740;A;12
966485;4/1/2018; Purchase;" Speakers Type 4; Huawei";17;246;4182;C;12
966486;4/1/2018; Purchase;" Desktop Type 8; Samsung";9;461;4149;C;12
966487;4/1/2018; Purchase;" Speakers Type 5; HP";10;43;430;B;12
966488;4/1/2018; Purchase;" Phone Type 2; Samsung";23;12;276;C;12
966489;4/1/2018; Purchase;" Laptop Type 2; Huawei";19;1611;30609;A;12
966490;4/1/2018; Purchase;" Phone Type 4; Dell";12;374;4488;C;12
966491;4/1/2018; Purchase;" Microphone Type 2; Huawei";12;116;1392;A;12
966492;4/1/2018; Purchase;" Phone Type 7; Samsung";3;12;36;C;12
966493;4/1/2018; Purchase;" Desktop Type 8; HP";2;4;8;A;12
966494;4/1/2018; Purchase;" Phone Type 8; Huawei";11;120;1320;B;12
966495;4/1/2018; Purchase;" Keyboard Type 4; Huawei";6;366;2196;C;12
966496;4/1/2018; Purchase;" Tablet Type 5; Dell";15;168;2520;B;12
966497;4/1/2018; Purchase;" Phone Type 3; Samsung";11;33;363;C;12
966498;4/1/2018; Purchase;" Phone Type 2; Dell";16;4;64;C;12
966499;4/1/2018; Purchase;" Desktop Type 5; Huawei";14;127;1778;C;12
966500;4/1/2018; Purchase;" Microphone Type 3; HP";24;286;6864;C;12
966501;4/1/2018; Purchase;" Mouse Type 7; HP";16;379;6064;C;12
966502;4/1/2018; Purchase;" Tablet Type 1; Dell";19;148;2812;C;12
966503;4/1/2018; Purchase;" Speakers Type 1; Dell";21;42;882;A;12
966504;4/1/2018; Purchase;" Mouse Type 5; Samsung";24;432;10368;C;12
966505;4/1/2018; Purchase;" Desktop Type 12; Huawei";2;432;864;C;12
966506;4/1/2018; Purchase;" Desktop Type 5; Huawei";8;4;32;C;12
966507;4/1/2018; Purchase;" Speakers Type 1; Dell";10;278;2780;C;12
966508;4/1/2018; Purchase;" Desktop Type 4; HP";23;237;5451;C;12
966509;4/1/2018; Purchase;" Keyboard Type 3; HP";1;333;333;C;12
966510;4/1/2018; Purchase;" Speakers Type 6; Huawei";11;340;3740;C;12
966511;4/1/2018; Purchase;" Desktop Type 10; Dell";18;913;16434;C;12
966512;4/1/2018; Purchase;" Mouse Type 6; Dell";1;339;339;B;12
966513;4/1/2018; Purchase;" Tablet Type 4; HP";21;374;7854;B;12
966514;4/1/2018; Purchase;" Phone Type 8; HP";4;16;64;A;12
966515;4/1/2018; Purchase;" Monitor Type 4; Dell";19;55;1045;A;12
966516;4/1/2018; Purchase;" Phone Type 9; Samsung";8;197;1576;C;12
966517;4/1/2018; Purchase;" Speakers Type 1; Huawei";12;380;4560;C;12
966518;4/1/2018; Purchase;" Headphones Type 3; Huawei";9;250;2250;A;12
966519;4/1/2018; Purchase;" Desktop Type 1; Dell";20;904;18080;C;12
966520;4/1/2018; Purchase;" Desktop Type 3; HP";22;264;5808;A;12
966521;4/1/2018; Purchase;" Headphones Type 4; Samsung";10;33;330;B;12
966522;4/1/2018; Purchase;" Desktop Type 11; Huawei";3;41;123;C;12
966523;4/1/2018; Purchase;" Laptop Type 2; HP";1;37;37;C;12
966524;4/1/2018; Purchase;" Phone Type 8; Samsung";21;224;4704;A;12
966525;4/1/2018; Purchase;" Desktop Type 6; HP";21;789;16569;C;12
966526;4/1/2018; Purchase;" Smart Watch Type 2; Dell";1;50;50;B;12
966527;4/1/2018; Purchase;" Smart Watch Type 3; HP";21;584;12264;C;12
966528;4/1/2018; Purchase;" Speakers Type 6; Dell";9;253;2277;A;12
966529;4/1/2018; Purchase;" Laptop Type 2; Dell";23;7;161;C;12
966530;4/1/2018; Purchase;" Laptop Type 1; Samsung";19;275;5225;C;12
966531;4/1/2018; Purchase;" Keyboard Type 3; HP";19;279;5301;C;12
966532;4/1/2018; Purchase;" Desktop Type 5; HP";24;78;1872;C;12
966533;4/1/2018; Purchase;" Charger Type 2; Huawei";15;8;120;C;12
966534;4/1/2018; Purchase;" Tablet Type 1; Huawei";21;242;5082;A;12
966535;4/1/2018; Purchase;" Memory Type 4; Dell";1;348;348;C;12
966536;4/1/2018; Purchase;" Phone Type 4; Huawei";10;153;1530;C;12
966537;4/1/2018; Purchase;" Hard Drive Type 8; Dell";7;153;1071;B;12
966538;4/1/2018; Purchase;" Desktop Type 1; Samsung";14;1466;20524;C;12
966539;4/1/2018; Purchase;" Headphones Type 1; Dell";7;116;812;C;12
966540;4/1/2018; Purchase;" Headphones Type 5; Huawei";5;80;400;C;12
966541;4/1/2018; Purchase;" Speakers Type 3; Huawei";13;234;3042;C;12
966542;4/1/2018; Purchase;" Speakers Type 3; HP";10;493;4930;C;12
966543;4/1/2018; Purchase;" Phone Type 12; Samsung";7;12;84;C;12
966544;4/1/2018; Purchase;" Hard Drive Type 4; HP";23;24;552;A;12
966545;4/1/2018; Purchase;" Laptop Type 2; Samsung";16;170;2720;C;12
966546;4/1/2018; Purchase;" Smart Watch Type 1; Huawei";11;7;77;C;12
966547;4/1/2018; Purchase;" Keyboard Type 4; Dell";22;16;352;A;12
966548;4/1/2018; Purchase;" Hard Drive Type 3; HP";13;224;2912;A;12
966549;4/1/2018; Purchase;" Phone Type 5; Dell";11;51;561;C;12
966550;4/1/2018; Purchase;" Hard Drive Type 1; HP";22;94;2068;C;12
966551;4/1/2018; Purchase;" Hard Drive Type 3; HP";19;357;6783;C;12
966552;4/1/2018; Purchase;" Charger Type 2; Samsung";19;615;11685;C;12
966553;4/1/2018; Purchase;" Laptop Type 6; Huawei";23;138;3174;C;12
966554;4/1/2018; Purchase;" Desktop Type 12; Dell";8;187;1496;C;12
966555;4/1/2018; Purchase;" Phone Type 1; Samsung";5;168;840;C;12
966556;4/1/2018; Purchase;" Memory Type 1; Huawei";22;10;220;C;12
966557;4/1/2018; Purchase;" Phone Type 3; Dell";22;33;726;A;12
966558;4/1/2018; Purchase;" Speakers Type 7; Huawei";6;36;216;C;12
966559;4/1/2018; Purchase;" Tablet Type 1; HP";18;17;306;C;12
966560;4/1/2018; Purchase;" Memory Type 4; Samsung";21;220;4620;C;12
966561;4/1/2018; Purchase;" Monitor Type 2; Huawei";13;116;1508;C;12
966562;4/1/2018; Purchase;" Microphone Type 3; Samsung";4;474;1896;C;12
966563;4/1/2018; Purchase;" Microphone Type 3; HP";4;366;1464;A;12
966564;4/1/2018; Purchase;" Desktop Type 6; Dell";23;39;897;C;12
966565;4/1/2018; Purchase;" Monitor Type 1; Dell";20;353;7060;C;12
966566;4/1/2018; Purchase;" Phone Type 6; HP";6;4;24;C;12
966567;4/1/2018; Purchase;" Tablet Type 2; Huawei";23;86;1978;B;12
966568;4/1/2018; Purchase;" Charger Type 1; HP";16;131;2096;B;12
966569;4/1/2018; Purchase;" Desktop Type 11; Dell";4;1485;5940;C;12
966570;4/1/2018; Purchase;" Microphone Type 2; Samsung";9;76;684;C;12
966571;4/1/2018; Purchase;" Tablet Type 2; Huawei";8;168;1344;C;12
966572;4/1/2018; Purchase;" Headphones Type 3; Samsung";18;789;14202;C;12
966573;4/1/2018; Purchase;" Tablet Type 7; HP";17;106;1802;A;12
966574;4/1/2018; Purchase;" Microphone Type 3; Dell";3;223;669;A;12
966575;4/1/2018; Purchase;" Desktop Type 1; Dell";4;1753;7012;B;12
966576;4/1/2018; Purchase;" Hard Drive Type 5; HP";21;118;2478;A;12
966577;4/1/2018; Purchase;" Speakers Type 7; Samsung";10;121;1210;B;12
966578;4/1/2018; Purchase;" Keyboard Type 3; Dell";14;24;336;B;12
966579;4/1/2018; Purchase;" Mouse Type 1; Samsung";24;340;8160;C;12
966580;4/1/2018; Purchase;" Speakers Type 5; Dell";20;12;240;C;12
966581;4/1/2018; Purchase;" Speakers Type 6; Huawei";2;151;302;B;12
966582;4/1/2018; Purchase;" Microphone Type 3; Huawei";14;63;882;A;12
966583;4/1/2018; Purchase;" Phone Type 7; Dell";9;183;1647;C;12
966584;4/1/2018; Purchase;" Phone Type 10; HP";2;11;22;B;12
966585;4/1/2018; Purchase;" Desktop Type 9; HP";23;380;8740;C;12
966586;4/1/2018; Purchase;" Speakers Type 4; Huawei";9;68;612;C;12
966587;4/1/2018; Purchase;" Mouse Type 4; Samsung";6;94;564;C;12
966588;4/1/2018; Purchase;" Hard Drive Type 1; Huawei";4;419;1676;C;12
966589;4/1/2018; Purchase;" Tablet Type 3; Samsung";18;57;1026;C;12
966590;4/1/2018; Purchase;" Tablet Type 1; Samsung";22;324;7128;B;12
966591;4/1/2018; Purchase;" Hard Drive Type 2; Huawei";15;325;4875;C;12
966592;4/1/2018; Purchase;" Desktop Type 11; Samsung";23;7;161;C;12
966593;4/1/2018; Purchase;" Laptop Type 1; HP";24;211;5064;B;12
966594;4/1/2018; Purchase;" Hard Drive Type 5; Huawei";9;127;1143;C;12
966595;4/1/2018; Purchase;" Tablet Type 6; Samsung";4;85;340;C;12
966596;4/1/2018; Purchase;" Headphones Type 6; HP";23;198;4554;C;12
966597;4/1/2018; Purchase;" Phone Type 5; Samsung";7;12;84;B;12
966598;4/1/2018; Purchase;" Memory Type 3; Huawei";4;49;196;B;12
966599;4/1/2018; Purchase;" Desktop Type 9; Huawei";9;12;108;C;12
966600;4/1/2018; Purchase;" Speakers Type 1; Samsung";1;355;355;C;12
966601;4/1/2018; Purchase;" Monitor Type 1; Dell";15;8;120;C;12
966602;4/1/2018; Purchase;" Monitor Type 1; Huawei";1;32;32;C;12
966603;4/1/2018; Purchase;" Desktop Type 11; Dell";7;33;231;C;12
966604;4/1/2018; Purchase;" Speakers Type 3; Dell";8;1753;14024;A;12
966605;4/1/2018; Purchase;" Desktop Type 5; Dell";22;348;7656;C;12
966606;4/1/2018; Purchase;" Laptop Type 1; HP";13;43;559;C;12
966607;4/1/2018; Purchase;" Speakers Type 5; Dell";10;78;780;C;12
966608;4/1/2018; Purchase;" Desktop Type 9; Huawei";19;10;190;C;12
966609;4/1/2018; Purchase;" Keyboard Type 3; Dell";11;133;1463;C;12
966610;4/1/2018; Purchase;" Smart Watch Type 1; HP";7;330;2310;B;12
966611;4/1/2018; Purchase;" Monitor Type 3; Huawei";12;425;5100;C;12
966612;4/1/2018; Purchase;" Desktop Type 1; Dell";16;223;3568;B;12
966613;4/1/2018; Purchase;" Tablet Type 6; HP";12;224;2688;B;12
966614;4/1/2018; Purchase;" Hard Drive Type 2; HP";7;168;1176;B;12
966615;4/1/2018; Purchase;" Headphones Type 3; Samsung";20;211;4220;C;12
966616;4/1/2018; Purchase;" Microphone Type 2; Dell";19;16;304;A;12
966617;4/1/2018; Purchase;" Hard Drive Type 2; HP";11;224;2464;C;12
966618;4/1/2018; Purchase;" Laptop Type 1; Dell";4;325;1300;C;12
966619;4/1/2018; Purchase;" Monitor Type 3; Samsung";21;170;3570;B;12
966620;4/1/2018; Purchase;" Phone Type 9; Samsung";6;433;2598;C;12
966621;4/1/2018; Purchase;" Phone Type 12; Huawei";22;16;352;B;12
966622;4/1/2018; Purchase;" Tablet Type 3; HP";21;379;7959;C;12
966623;4/1/2018; Purchase;" Phone Type 8; Huawei";2;4;8;C;12
966624;4/1/2018; Purchase;" Mouse Type 6; Samsung";15;254;3810;C;12
966625;4/1/2018; Purchase;" Phone Type 4; Huawei";16;401;6416;A;12
966626;4/1/2018; Purchase;" Keyboard Type 1; Samsung";23;138;3174;C;12
966627;4/1/2018; Purchase;" Keyboard Type 2; Huawei";19;32;608;B;12
966628;4/1/2018; Purchase;" Hard Drive Type 6; HP";21;78;1638;A;12
966629;4/1/2018; Purchase;" Phone Type 8; Dell";8;29;232;C;12
966630;4/1/2018; Purchase;" Hard Drive Type 8; Huawei";2;16;32;A;12
966631;4/1/2018; Purchase;" Desktop Type 10; Huawei";24;340;8160;C;12
966632;4/1/2018; Purchase;" Tablet Type 7; HP";14;38;532;B;12
966633;4/1/2018; Purchase;" Keyboard Type 3; Huawei";18;22;396;B;12
966634;4/1/2018; Purchase;" Tablet Type 7; HP";9;170;1530;C;12
966635;4/1/2018; Purchase;" Phone Type 1; Dell";11;264;2904;C;12
966636;4/1/2018; Purchase;" Desktop Type 2; Huawei";22;370;8140;C;12
966637;4/1/2018; Purchase;" Tablet Type 6; Huawei";14;232;3248;C;12
966638;4/1/2018; Purchase;" Headphones Type 3; HP";20;151;3020;C;12
966639;4/1/2018; Purchase;" Speakers Type 6; Dell";24;18;432;A;12
966640;4/1/2018; Purchase;" Phone Type 4; Samsung";24;609;14616;C;12
966641;4/1/2018; Purchase;" Desktop Type 5; Dell";5;22;110;B;12
966642;4/1/2018; Purchase;" Desktop Type 2; Dell";1;374;374;C;12
966643;4/1/2018; Purchase;" Speakers Type 1; Huawei";7;203;1421;A;12
966644;4/1/2018; Purchase;" Phone Type 4; Dell";4;40;160;C;12
966645;4/1/2018; Purchase;" Mouse Type 3; Samsung";16;4;64;C;12
966646;4/1/2018; Purchase;" Mouse Type 4; HP";23;127;2921;C;12
966647;4/1/2018; Purchase;" Headphones Type 3; Dell";21;18;378;C;12
966648;4/1/2018; Purchase;" Monitor Type 3; HP";3;257;771;C;12
966649;4/1/2018; Purchase;" Desktop Type 9; Dell";6;325;1950;C;12
966650;4/1/2018; Purchase;" Memory Type 1; Huawei";17;7;119;C;12
966651;4/1/2018; Purchase;" Desktop Type 7; Dell";11;55;605;C;12
966652;4/1/2018; Purchase;" Phone Type 7; Samsung";2;1172;2344;C;12
966653;4/1/2018; Purchase;" Headphones Type 1; Huawei";24;116;2784;C;12
966654;4/1/2018; Purchase;" Monitor Type 1; Huawei";16;17;272;A;12
966655;4/1/2018; Purchase;" Laptop Type 4; Dell";4;83;332;C;12
966656;4/1/2018; Purchase;" Speakers Type 4; Dell";24;38;912;C;12
966657;4/1/2018; Purchase;" Charger Type 2; HP";7;16;112;B;12
966658;4/1/2018; Purchase;" Phone Type 8; Samsung";18;22;396;C;12
966659;4/1/2018; Purchase;" Keyboard Type 2; Dell";4;168;672;B;12
966660;4/1/2018; Purchase;" Speakers Type 7; Huawei";5;43;215;C;12
966661;4/1/2018; Purchase;" Hard Drive Type 3; Huawei";20;38;760;C;12
966662;4/1/2018; Purchase;" Desktop Type 5; HP";18;362;6516;C;12
966663;4/1/2018; Purchase;" Phone Type 4; Samsung";8;10;80;C;12
966664;4/1/2018; Purchase;" Monitor Type 3; Huawei";14;1437;20118;C;12
966665;4/1/2018; Purchase;" Memory Type 4; Dell";22;9;198;A;12
966666;4/1/2018; Purchase;" Laptop Type 5; Samsung";3;50;150;A;12
966667;4/1/2018; Purchase;" Monitor Type 3; HP";22;36;792;C;12
966668;4/1/2018; Purchase;" Phone Type 5; Samsung";8;138;1104;C;12
966669;4/1/2018; Purchase;" Microphone Type 2; Samsung";1;299;299;C;12
966670;4/1/2018; Purchase;" Speakers Type 3; HP";9;203;1827;C;12
966671;4/1/2018; Purchase;" Tablet Type 5; Samsung";19;39;741;C;12
966672;4/1/2018; Purchase;" Desktop Type 3; Samsung";4;1753;7012;B;12
966673;4/1/2018; Purchase;" Phone Type 7; Dell";6;7;42;A;12
966674;4/1/2018; Purchase;" Mouse Type 3; Dell";10;14;140;C;12
966675;4/1/2018; Purchase;" Desktop Type 10; Dell";1;922;922;C;12
966676;4/1/2018; Purchase;" Memory Type 3; Dell";23;259;5957;A;12
966677;4/1/2018; Purchase;" Hard Drive Type 2; Huawei";2;275;550;C;12
966678;4/1/2018; Purchase;" Desktop Type 12; Huawei";4;339;1356;A;12
966679;4/1/2018; Purchase;" Hard Drive Type 3; HP";19;9;171;C;12
966680;4/1/2018; Purchase;" Tablet Type 1; Huawei";10;243;2430;C;12
966681;4/1/2018; Purchase;" Keyboard Type 3; HP";24;116;2784;C;12
966682;4/1/2018; Purchase;" Tablet Type 3; HP";13;223;2899;B;12
966683;4/1/2018; Purchase;" Keyboard Type 4; Dell";13;279;3627;C;12
966684;4/1/2018; Purchase;" Hard Drive Type 8; HP";1;43;43;C;12
966685;4/1/2018; Purchase;" Laptop Type 3; HP";24;31;744;C;12
966686;4/1/2018; Purchase;" Hard Drive Type 1; Samsung";22;904;19888;C;12
966687;4/1/2018; Purchase;" Charger Type 2; Huawei";6;36;216;C;12
966688;4/1/2018; Purchase;" Phone Type 2; Samsung";10;311;3110;A;12
966689;4/1/2018; Purchase;" Desktop Type 6; Huawei";6;253;1518;C;12
966690;4/1/2018; Purchase;" Phone Type 5; Huawei";17;286;4862;B;12
966691;4/1/2018; Purchase;" Desktop Type 4; Samsung";1;232;232;C;12
966692;4/1/2018; Purchase;" Laptop Type 1; Samsung";13;61;793;C;12
966693;4/1/2018; Purchase;" Smart Watch Type 1; HP";10;37;370;A;12
966694;4/1/2018; Purchase;" Hard Drive Type 2; HP";21;162;3402;A;12
966695;4/1/2018; Purchase;" Tablet Type 6; Samsung";1;12;12;B;12
966696;4/1/2018; Purchase;" Phone Type 1; HP";2;14;28;B;12
966697;4/1/2018; Purchase;" Headphones Type 4; Dell";10;8;80;A;12
966698;4/1/2018; Purchase;" Hard Drive Type 5; HP";7;68;476;C;12
966699;4/1/2018; Purchase;" Phone Type 2; Samsung";4;56;224;C;12
966700;4/1/2018; Purchase;" Desktop Type 6; Dell";8;266;2128;C;12
966701;4/1/2018; Purchase;" Keyboard Type 4; HP";3;33;99;A;12
966702;4/1/2018; Purchase;" Memory Type 4; Huawei";21;345;7245;C;12
966703;4/1/2018; Purchase;" Tablet Type 6; Huawei";23;18;414;C;12
966704;4/1/2018; Purchase;" Memory Type 2; HP";11;118;1298;A;12
966705;4/1/2018; Purchase;" Mouse Type 6; Huawei";8;215;1720;C;12
966706;4/1/2018; Purchase;" Memory Type 2; HP";1;13;13;C;12
966707;4/1/2018; Purchase;" Speakers Type 3; Dell";9;250;2250;C;12
966708;4/1/2018; Purchase;" Desktop Type 5; Samsung";10;272;2720;A;12
966709;4/1/2018; Purchase;" Tablet Type 6; Huawei";10;232;2320;C;12
966710;4/1/2018; Purchase;" Mouse Type 4; Huawei";2;29;58;C;12
966711;4/1/2018; Purchase;" Monitor Type 2; Huawei";5;75;375;C;12
966712;4/1/2018; Purchase;" Headphones Type 3; Huawei";5;374;1870;B;12
966713;4/1/2018; Purchase;" Smart Watch Type 1; Dell";18;325;5850;A;12
966714;4/1/2018; Purchase;" Speakers Type 2; HP";23;21;483;C;12
966715;4/1/2018; Purchase;" Phone Type 6; Dell";10;59;590;A;12
966716;4/1/2018; Purchase;" Tablet Type 2; Samsung";17;509;8653;C;12
966717;4/1/2018; Purchase;" Mouse Type 3; HP";5;272;1360;C;12
966718;4/1/2018; Purchase;" Laptop Type 6; Huawei";6;1701;10206;C;12
966719;4/1/2018; Purchase;" Hard Drive Type 2; HP";5;116;580;C;12
966720;4/1/2018; Purchase;" Phone Type 6; HP";5;51;255;B;12
966721;4/1/2018; Purchase;" Speakers Type 4; Samsung";12;432;5184;B;12
966722;4/1/2018; Purchase;" Monitor Type 2; HP";5;1024;5120;A;12
966723;4/1/2018; Purchase;" Desktop Type 7; Dell";9;7;63;C;12
966724;4/1/2018; Purchase;" Headphones Type 5; Dell";16;12;192;C;12
966725;4/1/2018; Purchase;" Desktop Type 12; Huawei";11;211;2321;C;12
966726;4/1/2018; Purchase;" Keyboard Type 4; HP";18;11;198;C;12
966727;4/1/2018; Purchase;" Hard Drive Type 1; Samsung";23;37;851;C;12
966728;4/1/2018; Purchase;" Laptop Type 4; Samsung";21;327;6867;A;12
966729;4/1/2018; Purchase;" Phone Type 6; HP";10;333;3330;C;12
966730;4/1/2018; Purchase;" Headphones Type 1; HP";23;300;6900;C;12
966731;4/1/2018; Purchase;" Laptop Type 3; Samsung";17;106;1802;C;12
966732;4/1/2018; Purchase;" Memory Type 2; Samsung";11;432;4752;C;12
966733;4/1/2018; Purchase;" Phone Type 5; HP";17;10;170;C;12
966734;4/1/2018; Purchase;" Mouse Type 2; HP";15;50;750;C;12
966735;4/1/2018; Purchase;" Charger Type 1; Dell";1;275;275;C;12
966736;4/1/2018; Purchase;" Keyboard Type 1; Dell";11;36;396;C;12
966737;4/1/2018; Purchase;" Desktop Type 2; Dell";2;78;156;C;12
966738;4/1/2018; Purchase;" Desktop Type 5; Dell";1;16;16;B;12
966739;4/1/2018; Purchase;" Phone Type 6; Huawei";24;12;288;A;12
966740;4/1/2018; Purchase;" Charger Type 2; Dell";5;41;205;B;12
966741;4/1/2018; Purchase;" Headphones Type 1; Huawei";18;18;324;A;12
966742;4/1/2018; Purchase;" Phone Type 1; Huawei";13;237;3081;C;12
966743;4/1/2018; Purchase;" Tablet Type 1; HP";21;17;357;C;12
966744;4/1/2018; Purchase;" Desktop Type 6; Huawei";24;275;6600;C;12
966745;4/1/2018; Purchase;" Monitor Type 2; Huawei";14;12;168;C;12
966746;4/1/2018; Purchase;" Phone Type 8; Huawei";4;81;324;C;12
966747;4/1/2018; Purchase;" Desktop Type 12; Huawei";12;26;312;A;12
966748;4/1/2018; Purchase;" Keyboard Type 4; Huawei";13;324;4212;B;12
966749;4/1/2018; Purchase;" Monitor Type 3; Huawei";18;12;216;C;12
