Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
917631;01.01.2018; Purchase;" Microphone Type 2; HP";5;25;125; C;11
917632;01.01.2018; Purchase;" Headphones Type 3; Dell";3;31;93; C;11
917633;01.01.2018; Purchase;" Phone Type 1; Samsung";4;233;932; C;11
917634;01.01.2018; Purchase;" Phone Type 2; Dell";3;216;648; C;11
917635;01.01.2018; Purchase;" Hard Drive Type 1; HP";3;33;99; C;11
917636;01.01.2018; Purchase;" Memory Type 3; Samsung";3;38;114; C;11
917637;01.01.2018; Purchase;" Headphones Type 4; HP";4;29;116; C;11
917638;01.01.2018; Purchase;" Desktop Type 10; Huawei";3;327;981; C;11
917639;01.01.2018; Purchase;" Laptop Type 4; Samsung";3;1301;3903; C;11
917640;01.01.2018; Purchase;" Microphone Type 2; HP";5;25;125; C;11
917641;01.01.2018; Purchase;" Headphones Type 3; Dell";3;31;93; C;11
917642;01.01.2018; Purchase;" Phone Type 1; Samsung";4;233;932; C;11
917643;01.01.2018; Purchase;" Phone Type 2; Dell";3;216;648; C;11
917644;01.01.2018; Purchase;" Hard Drive Type 1; HP";3;33;99; C;11
917645;01.01.2018; Purchase;" Memory Type 3; Samsung";3;38;114; C;11
917646;01.01.2018; Purchase;" Headphones Type 4; HP";4;29;116; C;11
917647;01.01.2018; Purchase;" Desktop Type 10; Huawei";3;327;981; C;11
917648;01.01.2018; Purchase;" Laptop Type 4; Samsung";3;1301;3903; C;11
917649;01.01.2018; Purchase;" Microphone Type 2; HP";5;25;125; C;11
917650;01.01.2018; Purchase;" Headphones Type 3; Dell";3;31;93; C;11
917651;01.01.2018; Purchase;" Phone Type 1; Samsung";4;233;932; C;11
917652;01.01.2018; Purchase;" Phone Type 2; Dell";3;216;648; C;11
917653;01.01.2018; Purchase;" Hard Drive Type 1; HP";3;33;99; C;11
917654;01.01.2018; Purchase;" Memory Type 3; Samsung";3;38;114; C;11
917655;01.01.2018; Purchase;" Headphones Type 4; HP";4;29;116; C;11
917656;01.01.2018; Purchase;" Desktop Type 10; Huawei";3;327;981; C;11
917657;01.01.2018; Purchase;" Laptop Type 4; Samsung";3;1301;3903; C;11
917658;01.01.2018; Purchase;" Microphone Type 2; HP";5;25;125; C;11
917659;01.01.2018; Purchase;" Headphones Type 3; Dell";3;31;93; C;11
917660;01.01.2018; Purchase;" Phone Type 1; Samsung";4;233;932; C;11
917661;01.01.2018; Purchase;" Mouse Type 5; Huawei";3;12;36; B;11
917662;01.01.2018; Purchase;" Tablet Type 5; Huawei";5;148;740; B;11
917663;01.01.2018; Purchase;" Monitor Type 2; Samsung";4;90;360; B;11
917664;01.01.2018; Purchase;" Tablet Type 4; HP";4;355;1420; B;11
917665;01.01.2018; Purchase;" Speakers Type 7; HP";5;25;125; B;11
917666;01.01.2018; Purchase;" Mouse Type 2; Huawei";3;8;24; B;11
917667;01.01.2018; Purchase;" Mouse Type 4; Dell";2;20;40; B;11
917668;01.01.2018; Purchase;" Laptop Type 5; Dell";3;843;2529; B;11
917669;01.01.2018; Purchase;" Smart Watch Type 3; Samsung";1;188;188; B;11
917670;01.01.2018; Purchase;" Desktop Type 9; Huawei";4;432;1728; B;11
917671;01.01.2018; Purchase;" Microphone Type 1; Samsung";5;31;155; B;11
917672;01.01.2018; Purchase;" Hard Drive Type 2; Dell";5;25;125; B;11
917673;01.01.2018; Purchase;" Laptop Type 4; Dell";5;1701;8505; B;11
917674;01.01.2018; Purchase;" Charger Type 2; HP";4;9;36; B;11
917675;01.01.2018; Purchase;" Monitor Type 4; Dell";2;170;340; B;11
917676;01.01.2018; Purchase;" Desktop Type 3; Samsung";2;159;318; B;11
917677;01.01.2018; Purchase;" Mouse Type 1; Huawei";1;4;4; B;11
917678;01.01.2018; Purchase;" Laptop Type 1; Dell";4;762;3048; B;11
917679;01.01.2018; Purchase;" Phone Type 3; HP";4;333;1332; B;11
917680;01.01.2018; Purchase;" Mouse Type 5; Huawei";3;12;36; B;11
917681;01.01.2018; Purchase;" Tablet Type 5; Huawei";5;148;740; B;11
917682;01.01.2018; Purchase;" Monitor Type 2; Samsung";4;90;360; B;11
917683;01.01.2018; Purchase;" Tablet Type 4; HP";4;355;1420; B;11
917684;01.01.2018; Purchase;" Speakers Type 7; HP";5;25;125; B;11
917685;01.01.2018; Purchase;" Mouse Type 2; Huawei";3;8;24; B;11
917686;01.01.2018; Purchase;" Mouse Type 4; Dell";2;20;40; B;11
917687;01.01.2018; Purchase;" Laptop Type 5; Dell";3;843;2529; B;11
917688;01.01.2018; Purchase;" Smart Watch Type 3; Samsung";1;188;188; B;11
917689;01.01.2018; Purchase;" Desktop Type 9; Huawei";4;432;1728; B;11
917690;01.01.2018; Purchase;" Microphone Type 1; Samsung";5;31;155; B;11
917691;01.01.2018; Purchase;" Hard Drive Type 2; Dell";5;25;125; B;11
917692;01.01.2018; Purchase;" Laptop Type 4; Dell";5;1701;8505; B;11
917693;01.01.2018; Purchase;" Charger Type 2; HP";4;9;36; B;11
917694;01.01.2018; Purchase;" Monitor Type 4; Dell";2;170;340; B;11
917695;01.01.2018; Purchase;" Desktop Type 3; Samsung";2;159;318; B;11
917696;01.01.2018; Purchase;" Mouse Type 1; Huawei";1;4;4; B;11
917697;01.01.2018; Purchase;" Laptop Type 1; Dell";4;762;3048; B;11
917698;01.01.2018; Purchase;" Phone Type 3; HP";4;333;1332; B;11
917699;01.01.2018; Purchase;" Mouse Type 5; Huawei";3;12;36; B;11
917700;01.01.2018; Purchase;" Tablet Type 5; Huawei";5;148;740; B;11
917701;01.01.2018; Purchase;" Monitor Type 2; Samsung";4;90;360; B;11
917702;01.01.2018; Purchase;" Tablet Type 4; HP";4;355;1420; B;11
917703;01.01.2018; Purchase;" Speakers Type 7; HP";5;25;125; B;11
917704;01.01.2018; Purchase;" Mouse Type 2; Huawei";3;8;24; B;11
917705;01.01.2018; Purchase;" Mouse Type 4; Dell";2;20;40; B;11
917706;01.01.2018; Purchase;" Laptop Type 5; Dell";3;843;2529; B;11
917707;01.01.2018; Purchase;" Smart Watch Type 3; Samsung";1;188;188; B;11
917708;01.01.2018; Purchase;" Desktop Type 9; Huawei";4;432;1728; B;11
917709;01.01.2018; Purchase;" Microphone Type 1; Samsung";5;31;155; B;11
917710;01.01.2018; Purchase;" Hard Drive Type 2; Dell";5;25;125; B;11
917711;01.01.2018; Purchase;" Laptop Type 4; Dell";5;1701;8505; B;11
917712;01.01.2018; Purchase;" Charger Type 2; HP";4;9;36; B;11
917713;01.01.2018; Purchase;" Monitor Type 4; Dell";2;170;340; B;11
917714;01.01.2018; Purchase;" Desktop Type 3; Samsung";2;159;318; B;11
917715;01.01.2018; Purchase;" Mouse Type 1; Huawei";1;4;4; B;11
917716;01.01.2018; Purchase;" Laptop Type 1; Dell";4;762;3048; B;11
917717;01.01.2018; Purchase;" Phone Type 3; HP";4;333;1332; B;11
917718;01.01.2018; Purchase;" Mouse Type 5; Huawei";3;12;36; B;11
917719;01.01.2018; Purchase;" Tablet Type 5; Huawei";5;148;740; B;11
917720;01.01.2018; Purchase;" Monitor Type 2; Samsung";4;90;360; B;11
917721;01.01.2018; Purchase;" Tablet Type 4; HP";4;355;1420; B;11
917722;01.01.2018; Purchase;" Speakers Type 7; HP";5;25;125; B;11
917723;01.01.2018; Purchase;" Mouse Type 2; Huawei";3;8;24; B;11
917724;01.01.2018; Purchase;" Mouse Type 4; Dell";2;20;40; B;11
917725;01.01.2018; Purchase;" Laptop Type 5; Dell";3;843;2529; B;11
917726;01.01.2018; Purchase;" Smart Watch Type 3; Samsung";1;188;188; B;11
917727;01.01.2018; Purchase;" Desktop Type 9; Huawei";4;432;1728; B;11
917728;01.01.2018; Purchase;" Microphone Type 1; Samsung";5;31;155; B;11
917729;01.01.2018; Purchase;" Hard Drive Type 2; Dell";5;25;125; B;11
917730;01.01.2018; Purchase;" Laptop Type 4; Dell";5;1701;8505; B;11
917731;01.01.2018; Purchase;" Charger Type 2; HP";4;9;36; B;11
917732;01.01.2018; Purchase;" Monitor Type 4; Dell";2;170;340; B;11
917733;01.01.2018; Purchase;" Desktop Type 3; Samsung";2;159;318; B;11
917734;01.01.2018; Purchase;" Mouse Type 1; Huawei";1;4;4; B;11
917735;01.01.2018; Purchase;" Laptop Type 1; Dell";4;762;3048; B;11
917736;01.01.2018; Purchase;" Phone Type 3; HP";4;333;1332; B;11
917737;01.01.2018; Purchase;" Phone Type 10; Dell";3;321;963; A;11
917738;01.01.2018; Purchase;" Microphone Type 1; Huawei";2;30;60; A;11
917739;01.01.2018; Purchase;" Tablet Type 2; Dell";4;192;768; A;11
917740;01.01.2018; Purchase;" Desktop Type 1; Huawei";5;423;2115; A;11
917741;01.01.2018; Purchase;" Mouse Type 2; HP";1;8;8; A;11
917742;01.01.2018; Purchase;" Smart Watch Type 3; HP";2;132;264; A;11
917743;01.01.2018; Purchase;" Mouse Type 7; Dell";5;10;50; A;11
917744;01.01.2018; Purchase;" Phone Type 1; Dell";2;257;514; A;11
917745;01.01.2018; Purchase;" Phone Type 12; Huawei";5;275;1375; A;11
917746;01.01.2018; Purchase;" Hard Drive Type 5; Samsung";4;80;320; A;11
917747;01.01.2018; Purchase;" Tablet Type 7; Samsung";5;168;840; A;11
917748;01.01.2018; Purchase;" Tablet Type 6; Samsung";2;246;492; A;11
917749;01.01.2018; Purchase;" Phone Type 9; Huawei";5;243;1215; A;11
917750;01.01.2018; Purchase;" Phone Type 8; Dell";4;290;1160; A;11
917751;01.01.2018; Purchase;" Keyboard Type 2; HP";5;13;65; A;11
917752;01.01.2018; Purchase;" Speakers Type 1; Samsung";2;49;98; A;11
917753;01.01.2018; Purchase;" Headphones Type 5; Dell";3;18;54; A;11
917754;01.01.2018; Purchase;" Speakers Type 1; Huawei";3;50;150; A;11
917755;01.01.2018; Purchase;" Smart Watch Type 2; Huawei";3;138;414; A;11
917756;01.01.2018; Purchase;" Phone Type 5; HP";4;362;1448; A;11
917757;01.01.2018; Purchase;" Phone Type 7; Samsung";3;336;1008; A;11
917758;01.01.2018; Purchase;" Desktop Type 11; HP";3;345;1035; A;11
917759;01.01.2018; Purchase;" Phone Type 3; Dell";5;429;2145; A;11
917760;01.01.2018; Purchase;" Phone Type 4; HP";3;388;1164; A;11
917761;01.01.2018; Purchase;" Mouse Type 3; Dell";2;9;18; A;11
917762;01.01.2018; Purchase;" Monitor Type 2; Huawei";4;87;348; A;11
917763;01.01.2018; Purchase;" Phone Type 10; Dell";3;321;963; A;11
917764;01.01.2018; Purchase;" Microphone Type 1; Huawei";2;30;60; A;11
917765;01.01.2018; Purchase;" Tablet Type 2; Dell";4;192;768; A;11
917766;01.01.2018; Purchase;" Desktop Type 1; Huawei";5;423;2115; A;11
917767;01.01.2018; Purchase;" Mouse Type 2; HP";1;8;8; A;11
917768;01.01.2018; Purchase;" Smart Watch Type 3; HP";2;132;264; A;11
917769;01.01.2018; Purchase;" Mouse Type 7; Dell";5;10;50; A;11
917770;01.01.2018; Purchase;" Phone Type 1; Dell";2;257;514; A;11
917771;01.01.2018; Purchase;" Phone Type 12; Huawei";5;275;1375; A;11
917772;01.01.2018; Purchase;" Hard Drive Type 5; Samsung";4;80;320; A;11
917773;01.01.2018; Purchase;" Tablet Type 7; Samsung";5;168;840; A;11
917774;01.01.2018; Purchase;" Tablet Type 6; Samsung";2;246;492; A;11
917775;01.01.2018; Purchase;" Phone Type 9; Huawei";5;243;1215; A;11
917776;01.01.2018; Purchase;" Phone Type 8; Dell";4;290;1160; A;11
917777;01.01.2018; Purchase;" Keyboard Type 2; HP";5;13;65; A;11
917778;01.01.2018; Purchase;" Speakers Type 1; Samsung";2;49;98; A;11
917779;01.01.2018; Purchase;" Headphones Type 5; Dell";3;18;54; A;11
917780;01.01.2018; Purchase;" Speakers Type 1; Huawei";3;50;150; A;11
917781;01.01.2018; Purchase;" Smart Watch Type 2; Huawei";3;138;414; A;11
917782;01.01.2018; Purchase;" Phone Type 5; HP";4;362;1448; A;11
917783;01.01.2018; Purchase;" Phone Type 7; Samsung";3;336;1008; A;11
917784;01.01.2018; Purchase;" Desktop Type 11; HP";3;345;1035; A;11
917785;01.01.2018; Purchase;" Phone Type 3; Dell";5;429;2145; A;11
917786;01.01.2018; Purchase;" Phone Type 4; HP";3;388;1164; A;11
917787;01.01.2018; Purchase;" Mouse Type 3; Dell";2;9;18; A;11
917788;01.01.2018; Purchase;" Monitor Type 2; Huawei";4;87;348; A;11
917789;01.01.2018; Purchase;" Phone Type 10; Dell";3;321;963; A;11
917790;01.01.2018; Purchase;" Microphone Type 1; Huawei";2;30;60; A;11
917791;01.01.2018; Purchase;" Tablet Type 2; Dell";4;192;768; A;11
917792;01.01.2018; Purchase;" Desktop Type 1; Huawei";5;423;2115; A;11
917793;01.01.2018; Purchase;" Mouse Type 2; HP";1;8;8; A;11
917794;01.01.2018; Purchase;" Smart Watch Type 3; HP";2;132;264; A;11
917795;01.01.2018; Purchase;" Mouse Type 7; Dell";5;10;50; A;11
917796;01.01.2018; Purchase;" Phone Type 1; Dell";2;257;514; A;11
917797;01.01.2018; Purchase;" Phone Type 12; Huawei";5;275;1375; A;11
917798;01.01.2018; Purchase;" Hard Drive Type 5; Samsung";4;80;320; A;11
917799;01.01.2018; Purchase;" Tablet Type 7; Samsung";5;168;840; A;11
917800;01.01.2018; Purchase;" Tablet Type 6; Samsung";2;246;492; A;11
917801;01.01.2018; Purchase;" Phone Type 9; Huawei";5;243;1215; A;11
917802;01.01.2018; Purchase;" Phone Type 8; Dell";4;290;1160; A;11
917803;01.01.2018; Purchase;" Keyboard Type 2; HP";5;13;65; A;11
917804;01.01.2018; Purchase;" Speakers Type 1; Samsung";2;49;98; A;11
917805;01.01.2018; Purchase;" Headphones Type 5; Dell";3;18;54; A;11
917806;01.01.2018; Purchase;" Speakers Type 1; Huawei";3;50;150; A;11
917807;01.01.2018; Purchase;" Smart Watch Type 2; Huawei";3;138;414; A;11
917808;01.01.2018; Purchase;" Phone Type 5; HP";4;362;1448; A;11
917809;01.01.2018; Purchase;" Phone Type 7; Samsung";3;336;1008; A;11
917810;01.01.2018; Purchase;" Desktop Type 11; HP";3;345;1035; A;11
917811;01.01.2018; Purchase;" Phone Type 3; Dell";5;429;2145; A;11
917812;01.01.2018; Purchase;" Phone Type 4; HP";3;388;1164; A;11
917813;01.01.2018; Purchase;" Mouse Type 3; Dell";2;9;18; A;11
917814;01.01.2018; Purchase;" Monitor Type 2; Huawei";4;87;348; A;11
917815;01.01.2018; Purchase;" Phone Type 10; Dell";3;321;963; A;11
917816;01.01.2018; Purchase;" Microphone Type 1; Huawei";2;30;60; A;11
917817;01.01.2018; Purchase;" Tablet Type 2; Dell";4;192;768; A;11
917818;01.01.2018; Purchase;" Desktop Type 1; Huawei";5;423;2115; A;11
917819;01.01.2018; Purchase;" Mouse Type 2; HP";1;8;8; A;11
917820;01.01.2018; Purchase;" Smart Watch Type 3; HP";2;132;264; A;11
917821;01.01.2018; Purchase;" Mouse Type 7; Dell";5;10;50; A;11
917822;01.01.2018; Purchase;" Phone Type 1; Dell";2;257;514; A;11
917823;01.01.2018; Purchase;" Phone Type 12; Huawei";5;275;1375; A;11
917824;01.01.2018; Purchase;" Hard Drive Type 5; Samsung";4;80;320; A;11
917825;01.01.2018; Purchase;" Tablet Type 7; Samsung";5;168;840; A;11
917826;01.01.2018; Purchase;" Tablet Type 6; Samsung";2;246;492; A;11
917827;01.01.2018; Purchase;" Phone Type 9; Huawei";5;243;1215; A;11
917828;01.01.2018; Purchase;" Phone Type 8; Dell";4;290;1160; A;11
917829;01.01.2018; Purchase;" Keyboard Type 2; HP";5;13;65; A;11
917830;01.01.2018; Purchase;" Speakers Type 1; Samsung";2;49;98; A;11
917831;01.01.2018; Purchase;" Headphones Type 5; Dell";3;18;54; A;11
917832;01.01.2018; Purchase;" Speakers Type 1; Huawei";3;50;150; A;11
917833;01.01.2018; Purchase;" Smart Watch Type 2; Huawei";3;138;414; A;11
917834;01.01.2018; Purchase;" Phone Type 5; HP";4;362;1448; A;11
917835;01.01.2018; Purchase;" Phone Type 7; Samsung";3;336;1008; A;11
917836;01.01.2018; Purchase;" Desktop Type 11; HP";3;345;1035; A;11
917837;01.01.2018; Purchase;" Phone Type 3; Dell";5;429;2145; A;11
917838;01.01.2018; Purchase;" Phone Type 4; HP";3;388;1164; A;11
917839;01.01.2018; Purchase;" Mouse Type 3; Dell";2;9;18; A;11
917840;01.01.2018; Purchase;" Monitor Type 2; Huawei";4;87;348; A;11
917841;01.01.2018; Purchase;" Speakers Type 7; Huawei";1;25;25; C;11
917842;01.01.2018; Purchase;" Smart Watch Type 1; HP";4;224;896; C;11
917843;01.01.2018; Purchase;" Speakers Type 7; Huawei";1;25;25; C;11
917844;01.01.2018; Purchase;" Smart Watch Type 1; HP";4;224;896; C;11
917845;01.01.2018; Purchase;" Speakers Type 7; Huawei";1;25;25; C;11
917846;01.01.2018; Purchase;" Smart Watch Type 1; HP";4;224;896; C;11
917847;01.01.2018; Purchase;" Speakers Type 7; Huawei";1;25;25; C;11
917848;01.01.2018; Purchase;" Smart Watch Type 1; HP";4;224;896; C;11
917849;2/1/2018; Purchase;" Hard Drive Type 7; Samsung";3;493;1012;A;11
917850;2/1/2018; Purchase;" Phone Type 12; Dell";21;253;466;A;11
917851;2/1/2018; Purchase;" Memory Type 4; HP";18;233;2070;B;11
917852;2/1/2018; Purchase;" Speakers Type 2; Huawei";3;207;3810;A;11
917853;2/1/2018; Purchase;" Desktop Type 12; Samsung";7;381;500;A;11
917854;2/1/2018; Purchase;" Tablet Type 1; Dell";3;50;14;C;11
917855;2/1/2018; Purchase;" Phone Type 7; Dell";16;7;1020;C;11
917856;2/1/2018; Purchase;" Desktop Type 6; Dell";15;102;1330;C;11
917857;2/1/2018; Purchase;" Mouse Type 2; Samsung";7;133;290;C;11
917858;2/1/2018; Purchase;" Laptop Type 1; HP";3;29;1160;B;11
917859;2/1/2018; Purchase;" Mouse Type 2; Samsung";2;116;1950;A;11
917860;2/1/2018; Purchase;" Keyboard Type 4; HP";7;195;2630;C;11
917861;2/1/2018; Purchase;" Phone Type 9; Dell";5;263;160;C;11
917862;2/1/2018; Purchase;" Smart Watch Type 2; Samsung";23;16;80;C;11
917863;2/1/2018; Purchase;" Microphone Type 1; Huawei";5;8;410;C;11
917864;2/1/2018; Purchase;" Microphone Type 1; Samsung";6;41;843;C;11
917865;2/1/2018; Purchase;" Hard Drive Type 5; HP";3;281;2790;A;11
917866;2/1/2018; Purchase;" Phone Type 5; Dell";21;279;490;A;11
917867;2/1/2018; Purchase;" Desktop Type 2; Huawei";11;49;4930;C;11
917868;2/1/2018; Purchase;" Hard Drive Type 6; Huawei";19;493;2530;C;11
917869;2/1/2018; Purchase;" Keyboard Type 4; Huawei";19;253;2330;A;11
917870;2/1/2018; Purchase;" Speakers Type 3; Huawei";21;233;2070;C;11
917871;2/1/2018; Purchase;" Smart Watch Type 2; Dell";10;207;3810;C;11
917872;2/1/2018; Purchase;" Monitor Type 3; Dell";14;381;500;A;11
917873;2/1/2018; Purchase;" Tablet Type 1; HP";6;50;14;B;11
917874;2/1/2018; Purchase;" Phone Type 2; Huawei";3;7;1020;B;11
917875;2/1/2018; Purchase;" Phone Type 12; Samsung";9;102;310;A;11
917876;2/1/2018; Purchase;" Desktop Type 12; Huawei";20;31;36;C;11
917877;2/1/2018; Purchase;" Charger Type 1; Huawei";18;36;2550;B;11
917878;2/1/2018; Purchase;" Smart Watch Type 2; HP";20;255;330;C;11
917879;2/1/2018; Purchase;" Mouse Type 5; HP";7;33;240;C;11
917880;2/1/2018; Purchase;" Desktop Type 10; Dell";23;80;200;C;11
917881;2/1/2018; Purchase;" Hard Drive Type 4; Huawei";8;20;1210;C;11
917882;2/1/2018; Purchase;" Mouse Type 3; Huawei";11;121;39;C;11
917883;2/1/2018; Purchase;" Microphone Type 3; Dell";13;39;80;C;11
917884;2/1/2018; Purchase;" Tablet Type 1; HP";1;8;130;A;11
917885;2/1/2018; Purchase;" Hard Drive Type 1; Huawei";10;13;450;B;11
917886;2/1/2018; Purchase;" Hard Drive Type 1; Huawei";7;225;380;C;11
917887;2/1/2018; Purchase;" Tablet Type 5; Huawei";23;38;690;C;11
917888;2/1/2018; Purchase;" Tablet Type 2; HP";23;69;1760;C;11
917889;2/1/2018; Purchase;" Desktop Type 8; Huawei";8;176;326;B;11
917890;2/1/2018; Purchase;" Mouse Type 7; Dell";12;163;180;B;11
917891;2/1/2018; Purchase;" Memory Type 2; Samsung";4;18;310;C;11
917892;2/1/2018; Purchase;" Speakers Type 2; Huawei";6;31;360;B;11
917893;2/1/2018; Purchase;" Desktop Type 1; Dell";2;36;2550;B;11
917894;2/1/2018; Purchase;" Hard Drive Type 5; Huawei";2;255;330;A;11
917895;2/1/2018; Purchase;" Keyboard Type 2; Samsung";20;33;240;C;11
917896;2/1/2018; Purchase;" Speakers Type 3; Samsung";7;80;200;C;11
917897;2/1/2018; Purchase;" Speakers Type 1; Dell";19;20;1210;B;11
917898;2/1/2018; Purchase;" Memory Type 3; Huawei";14;121;39;C;11
917899;2/1/2018; Purchase;" Charger Type 2; Samsung";24;39;80;C;11
917900;2/1/2018; Purchase;" Memory Type 4; Huawei";10;8;130;C;11
917901;2/1/2018; Purchase;" Microphone Type 3; Dell";7;13;450;A;11
917902;2/1/2018; Purchase;" Mouse Type 2; HP";17;225;380;C;11
917903;2/1/2018; Purchase;" Memory Type 3; Huawei";8;38;690;C;11
917904;2/1/2018; Purchase;" Hard Drive Type 3; Huawei";15;69;1760;C;11
917905;2/1/2018; Purchase;" Headphones Type 5; Samsung";7;176;326;C;11
917906;2/1/2018; Purchase;" Phone Type 11; Samsung";14;163;180;C;11
917907;2/1/2018; Purchase;" Laptop Type 3; Huawei";2;18;310;A;11
917908;2/1/2018; Purchase;" Hard Drive Type 8; Samsung";3;31;360;C;11
917909;2/1/2018; Purchase;" Microphone Type 2; Samsung";15;36;2550;C;11
917910;2/1/2018; Purchase;" Tablet Type 4; Dell";19;255;330;C;11
917911;2/1/2018; Purchase;" Laptop Type 1; Huawei";3;33;800;C;11
917912;2/1/2018; Purchase;" Smart Watch Type 1; HP";6;80;200;C;11
917913;2/1/2018; Purchase;" Microphone Type 3; Samsung";21;20;1210;C;11
917914;2/1/2018; Purchase;" Memory Type 3; Huawei";17;121;390;C;11
917915;2/1/2018; Purchase;" Mouse Type 5; Samsung";24;39;80;C;11
917916;2/1/2018; Purchase;" Laptop Type 4; HP";6;8;130;B;11
917917;2/1/2018; Purchase;" Phone Type 10; Dell";1;13;450;C;11
917918;2/1/2018; Purchase;" Desktop Type 7; HP";10;225;380;B;11
917919;2/1/2018; Purchase;" Desktop Type 6; Samsung";7;38;690;C;11
917920;2/1/2018; Purchase;" Tablet Type 1; Samsung";7;69;1760;C;11
917921;2/1/2018; Purchase;" Phone Type 4; Dell";24;176;326;A;11
917922;2/1/2018; Purchase;" Tablet Type 7; Dell";13;163;180;C;11
917923;2/1/2018; Purchase;" Keyboard Type 4; Dell";15;18;310;C;11
917924;2/1/2018; Purchase;" Hard Drive Type 4; HP";17;31;360;C;11
917925;2/1/2018; Purchase;" Tablet Type 6; Dell";11;36;2550;C;11
917926;2/1/2018; Purchase;" Desktop Type 6; Dell";16;255;330;C;11
917927;2/1/2018; Purchase;" Monitor Type 4; HP";13;33;800;C;11
917928;2/1/2018; Purchase;" Mouse Type 7; Huawei";6;80;200;C;11
917929;2/1/2018; Purchase;" Mouse Type 4; HP";13;20;1210;C;11
917930;2/1/2018; Purchase;" Phone Type 5; HP";21;121;390;C;11
917931;2/1/2018; Purchase;" Tablet Type 6; Dell";17;39;80;C;11
917932;2/1/2018; Purchase;" Phone Type 6; Huawei";5;8;130;C;11
917933;2/1/2018; Purchase;" Desktop Type 4; Samsung";1;13;450;A;11
917934;2/1/2018; Purchase;" Phone Type 1; Samsung";9;225;380;C;11
917935;2/1/2018; Purchase;" Speakers Type 1; Huawei";2;38;690;C;11
917936;2/1/2018; Purchase;" Keyboard Type 4; HP";8;69;1760;A;11
917937;2/1/2018; Purchase;" Monitor Type 2; Huawei";2;176;1630;A;11
917938;2/1/2018; Purchase;" Desktop Type 2; Huawei";7;163;180;A;11
917939;2/1/2018; Purchase;" Speakers Type 4; Samsung";1;18;3730;B;11
917940;2/1/2018; Purchase;" Keyboard Type 3; HP";19;373;250;B;11
917941;2/1/2018; Purchase;" Hard Drive Type 3; Huawei";10;25;10;C;11
917942;2/1/2018; Purchase;" Hard Drive Type 1; HP";23;5;130;C;11
917943;2/1/2018; Purchase;" Tablet Type 6; Huawei";23;13;680;C;11
917944;2/1/2018; Purchase;" Desktop Type 8; HP";4;68;270;A;11
917945;2/1/2018; Purchase;" Keyboard Type 4; HP";18;54;120;C;11
917946;2/1/2018; Purchase;" Phone Type 1; Huawei";2;12;410;C;11
917947;2/1/2018; Purchase;" Tablet Type 7; Huawei";21;41;17010;C;11
917948;2/1/2018; Purchase;" Phone Type 12; HP";9;1701;3190;B;11
917949;2/1/2018; Purchase;" Desktop Type 6; HP";16;319;42;C;11
917950;2/1/2018; Purchase;" Keyboard Type 4; Huawei";5;14;1610;C;11
917951;2/1/2018; Purchase;" Keyboard Type 1; Huawei";24;161;1420;C;11
917952;2/1/2018; Purchase;" Tablet Type 5; HP";17;355;20;C;11
917953;2/1/2018; Purchase;" Hard Drive Type 6; HP";15;20;3410;C;11
917954;2/1/2018; Purchase;" Desktop Type 1; Samsung";2;341;312;C;11
917955;2/1/2018; Purchase;" Desktop Type 9; Dell";6;104;3230;A;11
917956;2/1/2018; Purchase;" Phone Type 9; Huawei";3;323;104;B;11
917957;2/1/2018; Purchase;" Desktop Type 12; Dell";14;104;94;C;11
917958;2/1/2018; Purchase;" Keyboard Type 1; HP";1;47;216;A;11
917959;2/1/2018; Purchase;" Tablet Type 1; Dell";13;72;80;C;11
917960;2/1/2018; Purchase;" Phone Type 12; Huawei";21;8;120;A;11
917961;2/1/2018; Purchase;" Headphones Type 3; HP";24;12;210;B;11
917962;2/1/2018; Purchase;" Desktop Type 9; Samsung";22;21;710;C;11
917963;2/1/2018; Purchase;" Phone Type 3; Huawei";4;355;330;C;11
917964;2/1/2018; Purchase;" Memory Type 2; Samsung";22;33;78;C;11
917965;2/1/2018; Purchase;" Mouse Type 3; Dell";3;39;290;B;11
917966;2/1/2018; Purchase;" Speakers Type 2; Huawei";4;29;3730;A;11
917967;2/1/2018; Purchase;" Headphones Type 2; Huawei";21;373;250;C;11
917968;2/1/2018; Purchase;" Hard Drive Type 7; HP";19;25;10;C;11
917969;2/1/2018; Purchase;" Hard Drive Type 7; Huawei";23;5;130;C;11
917970;2/1/2018; Purchase;" Phone Type 9; Samsung";20;13;680;B;11
917971;2/1/2018; Purchase;" Desktop Type 2; HP";18;68;270;C;11
917972;2/1/2018; Purchase;" Laptop Type 3; Huawei";19;54;120;C;11
917973;2/1/2018; Purchase;" Headphones Type 5; Dell";5;12;410;B;11
917974;2/1/2018; Purchase;" Tablet Type 7; Samsung";6;41;17010;C;11
917975;2/1/2018; Purchase;" Tablet Type 4; Huawei";2;1701;3190;C;11
917976;2/1/2018; Purchase;" Laptop Type 1; HP";10;319;42;C;11
917977;2/1/2018; Purchase;" Desktop Type 8; Dell";8;14;1610;A;11
917978;2/1/2018; Purchase;" Desktop Type 3; HP";9;161;1420;A;11
917979;2/1/2018; Purchase;" Laptop Type 1; Samsung";13;355;200;A;11
917980;2/1/2018; Purchase;" Hard Drive Type 7; HP";24;20;3410;C;11
917981;2/1/2018; Purchase;" Desktop Type 5; Samsung";21;341;312;C;11
